LR,Sparsity,SmallGrad,MetricQ,AutoCorr,NormSPS,CPBD,DarkChannel,Saturation,Contrast,SimpleRinging,PyrRing,PercRing,HumanBT
0.6706,0.038804,0.00088414,-20.615,11.259,0.56108,-0.02256,0.67926,0.015594,81486,-0.43209,0.090009,0,-0.39833
0.80604,0.02427,0.00060844,-10.039,9.2131,0.56579,-0.055669,0.81764,0,54923,-0.28354,0.01155,0,0.83827
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.86609,0.023697,0.00047273,-11.132,8.7648,0.51474,-0.072662,0.87324,0,60771,-0.43194,0.01205,0,0.92343
0.69435,0.044025,0.00089297,-20.593,8.0137,0.58733,-0.02356,0.70432,0.0072141,84729,-0.39388,0.069176,0,-0.48756
0.64603,0.030481,0.00088456,-10.821,6.0267,0.73567,-0.29663,0.66026,0,7663.7,0,0,0,-2.566
0.50519,0.13264,0.002855,-59.969,7.5589,0.71674,-0.075306,0.50911,0.032804,71726,-0.19539,0.058101,9.0593,-4.0162
0.52783,0.0796,0.0013881,-31.693,4.2265,0.56831,-0.16882,0.53502,0.0063226,58937,-0.079987,0.011835,6.9852,1.4763
0.5465,0.068023,0.0011344,-28.587,3.7299,0.55308,-0.2266,0.55349,0.0011142,49863,-0.20923,0.0046857,7.0963,4.279
0.52087,0.07544,0.0013895,-30.476,4.2106,0.59512,-0.16359,0.52629,0.0082631,46333,-0.11084,0.0043335,7.9704,-0.35253
0.5367,0.077342,0.0015948,-25.667,4.3107,0.63848,-0.14666,0.5425,0.0071559,35710,-0.23428,0.015644,6.9333,-4.5936
0.61754,0.045622,0.00095289,-13.656,3.0391,0.71309,-0.61309,0.63157,0,11700,0.091973,2.0781E-006,0.65926,-3.0945
0.55359,0.06427,0.0011254,-26.169,3.8946,0.56643,-0.2406,0.56114,0.00049157,41512,-0.2102,0.0034549,7,3.766
0.54463,0.068337,0.0011726,-27.648,3.8828,0.55452,-0.21072,0.5515,0.0015871,49266,-0.21785,0.0053969,6.9704,4.1362
0.55177,0.065382,0.0013737,-23.65,3.8127,0.67495,-0.23617,0.55875,0.0014888,23550,-0.036898,0.00045749,7.1556,-0.50616
0.53321,0.07124,0.0012259,-32.359,4.1879,0.54275,-0.12001,0.53952,0.0032889,54918,-0.13503,0.0074423,5.3111,0.43302
0.57781,0.049549,0.0010376,-18.048,4.0125,0.64225,-0.26244,0.58769,0.00026685,17753,-0.054933,0.00025793,4.8444,0.47891
0.54562,0.076384,0.0012241,-31.877,3.756,0.52646,-0.18706,0.55233,0.0064747,71772,-0.13469,0.011204,6.4444,1.8017
0.50566,0.096463,0.0016407,-47.625,4.5263,0.56188,-0.12737,0.5097,0.026011,94989,-0.17193,0.01386,8.8889,-1.2421
0.57185,0.054674,0.00076982,-22.906,4.9136,0.64543,-0.54171,0.60568,0,38518,0,0,0,-0.21804
0.55513,0.070811,0.00095268,-27.168,4.2771,0.62797,-0.57662,0.58543,0,58182,0.041615,0.000012572,6.06,-0.2441
0.50842,0.1172,0.0011988,-43.68,3.0624,0.56427,-0.60183,0.52849,0.0006198,176970,0.042807,0.00050963,6.12,0.75921
0.50235,0.11719,0.0011475,-47.148,3.2138,0.57768,-0.57784,0.52282,0.0017013,169330,0.031468,0.00043932,5.78,0.57689
0.45609,0.13343,0.0014063,-55.085,3.5096,0.56656,-0.48398,0.46961,0.011017,223940,0.030585,0.00064747,4.84,0.50789
0.50919,0.16062,0.001991,-59.009,3.5639,0.61931,-0.43081,0.51904,0.019193,228800,-0.031735,0.0041986,3.46,-1.3639
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.52003,0.1174,0.0015474,-46.364,3.0726,0.57169,-0.5613,0.53848,0.0024126,168400,-0.010537,0.00058728,5.6,0.31118
0.52028,0.11606,0.0012611,-50.695,3.2645,0.58884,-0.65101,0.54367,0.000547,164840,0.12522,0.00014104,3.34,0.46137
0.50875,0.13575,0.0018255,-46.694,3.2574,0.62703,-0.47501,0.52004,0.0082134,157530,0.1246,0.001733,5.72,-1.5922
0.50544,0.13886,0.0014786,-53.501,3.3209,0.55445,-0.48925,0.5225,0.0055969,249560,0.10884,0.0011912,4.82,-0.82124
0.54006,0.080557,0.0010029,-32.361,3.3154,0.6102,-0.63563,0.56853,0.000010399,77417,0.055521,0.000017141,3.9,0.1461
0.4839,0.15794,0.001491,-65.126,3.3166,0.53516,-0.53778,0.50187,0.011982,355800,0.059527,0.0017968,6.24,0.75921
0.42596,0.17137,0.0017539,-76.867,4.1588,0.55217,-0.39379,0.43469,0.048132,418920,-0.078753,0.0048059,5.94,0.71761
0.77317,0.020446,0,-10.791,5.1128,0.56217,-0.40565,0.78379,0,18332,0,0,0,-1.7258
0.6586,0.087389,0.0011501,-31.732,6.2123,0.61804,-0.26871,0.67104,0.0089267,75175,0.02549,0.029099,3.8433,-4.0755
0.7809,0.03813,0.00083315,-19.266,3.0859,0.51507,-0.50303,0.79077,0.0011366,38452,0.071284,0.00025851,2.3731,-0.25053
0.78128,0.037424,0.00071145,-19.66,2.9814,0.51568,-0.50259,0.79034,0.0011671,38110,0.049339,0.00022759,2.3885,0.19167
0.78832,0.042059,0.00087538,-23.164,3.4534,0.51013,-0.50096,0.798,0.0023735,46835,0.042981,0.00024813,3.0795,1.6503
0.77511,0.044671,0.00094819,-21.905,3.1333,0.52959,-0.44707,0.78589,0.0020004,43878,0.09443,0.00068363,3.4283,-1.3659
0.76187,0.031672,0.00012261,-13.698,3.1861,0.56018,-0.66919,0.77387,0.000095986,25298,0.087457,0.00001995,0.62693,-1.1502
0.78617,0.034635,0.00084943,-17.224,2.8681,0.52,-0.53343,0.7973,0.00053883,32541,0.045267,0.00030149,2.181,-0.34359
0.77494,0.053412,0.00089397,-25.996,3.209,0.515,-0.41595,0.78765,0.0016318,62127,0.13404,0.0018088,3.1634,0.59933
0.77125,0.045593,0.00092592,-23.812,3.6045,0.52983,-0.45832,0.78045,0.0032395,47828,0.043773,0.0004921,1.596,-1.0242
0.74884,0.042404,0.00088607,-21.238,3.0033,0.51498,-0.45806,0.76524,0.00082461,42329,-0.15985,0.0013919,2.3179,1.5089
0.7909,0.038815,0.00089416,-19.974,3.0506,0.51243,-0.52451,0.80209,0.00082024,39491,0.058451,0.00044088,2.6336,0.17343
0.80455,0.050728,0.00086699,-29.298,3.07,0.47662,-0.48034,0.81741,0.0015925,72725,-0.016495,0.0017991,3.1148,2.9243
0.79633,0.071097,0.00051707,-44.693,3.313,0.468,-0.36996,0.80846,0.024245,143250,-0.074683,0.0070958,3.6313,2.8878
0.60143,0.031149,0.0011649,-10.879,6.5452,0.71082,-0.28863,0.64009,0.003438,11422,0,0,0,-2.7376
0.47187,0.084894,0.0028405,-31.016,10.407,0.71193,-0.066992,0.48083,0.018306,30722,-0.1704,0.05449,10.433,-3.896
0.47431,0.1105,0.0033214,-37.429,7.8921,0.70495,-0.035523,0.48232,0.025448,54713,-0.15633,0.03623,10.433,-3.543
0.55343,0.058132,0.0015634,-22.571,4.917,0.61087,-0.34615,0.57707,0.0075,28570,-0.012527,0.00028783,7.6333,1.077
0.53112,0.069352,0.0019097,-24.433,5.0137,0.60124,-0.22051,0.55039,0.01499,35653,0.028671,0.00078034,9.5,0.89144
0.53565,0.073423,0.0020475,-22.648,4.7492,0.61944,-0.17053,0.55481,0.0099858,34257,-0.010955,0.0021777,8.8667,-0.57331
0.49155,0.073026,0.002114,-22.247,5.285,0.67418,-0.39388,0.51099,0.0095219,26581,0.091674,0.00099525,12.3,2.0153
0.56359,0.050447,0.0013902,-21.005,4.542,0.59958,-0.36457,0.59121,0.0046759,24952,-0.0073905,0.00017771,9.9667,0.11867
0.57126,0.048388,0.0014147,-17.614,4.5831,0.61913,-0.34329,0.59997,0.0078079,21751,0.10313,0.000069291,5.6333,-0.48723
0.55012,0.060242,0.0017099,-20.567,5.2115,0.63737,-0.32262,0.57242,0.013872,26942,0.087926,0.000275,2.0333,0.021789
0.53499,0.077561,0.0019629,-33.417,6.3892,0.57271,-0.1498,0.55418,0.008594,51936,0.0179,0.0025908,11.567,0.67372
0.54796,0.059042,0.0016164,-22.346,5.0037,0.61987,-0.32416,0.57164,0.0097042,27776,-0.0085961,0.00075721,8.8667,1.8666
0.50963,0.099309,0.0022113,-50.65,7.1257,0.5504,-0.099473,0.52531,0.011524,95955,-0.026129,0.0067687,9.4667,3.4034
0.51868,0.083588,0.0021953,-32.271,6.0977,0.58762,-0.14786,0.53367,0.018549,52452,-0.047645,0.0017421,8.9333,1.1691
0.63769,0.028355,0.0004383,-12.401,6.2238,0.66886,-0.29675,0.65889,0,24488,0,0,0,-2.2907
0.57219,0.099834,0.0017402,-45.258,5.6571,0.59711,-0.15144,0.58046,0.044334,128820,-0.030024,0.043607,4.76,-3.5094
0.6166,0.051958,0.0011018,-23.218,3.4891,0.55076,-0.35491,0.63155,0.0020877,51382,0.047196,0.000191,4.06,0.43448
0.61756,0.042758,0.00087713,-18.129,3.7333,0.58732,-0.36637,0.63229,0.0016493,36691,0.10984,0.00002641,3.1,0.22565
0.59561,0.06056,0.0010228,-27.69,3.7737,0.56146,-0.28344,0.60748,0.010065,62178,0.075142,0.000284,2.7,1.7965
0.59534,0.063902,0.0011056,-28.784,3.4625,0.55786,-0.29153,0.60691,0.012211,68013,-0.060157,0.00058659,2.9,1.0776
0.59577,0.048428,0.001218,-18.604,3.1625,0.65929,-0.66809,0.61347,0.00088542,32961,0.15685,7.8428E-006,1.84,-1.0398
0.63103,0.034901,0.0004708,-16.038,3.8017,0.59352,-0.40502,0.65074,0.000015191,31297,0.056411,2.2345E-007,1.34,-0.80295
0.57178,0.08387,0.0014146,-38.157,3.9634,0.57947,-0.18882,0.58256,0.021437,93108,-0.073638,0.016183,4.46,1.1066
0.60327,0.054381,0.0010574,-23.888,3.911,0.58451,-0.30869,0.61559,0.008763,48985,0.074677,0.0001496,4.04,0.47633
0.62383,0.038422,0.00086757,-17.224,3.5548,0.55529,-0.39013,0.64255,0.00011719,36260,0.049712,0.000016613,3.84,-1.2027
0.62483,0.038772,0.00084996,-16.744,3.6135,0.57728,-0.38548,0.64253,0.000084635,34480,0.12174,8.7566E-006,3,-0.50846
0.58125,0.072134,0.0012078,-37.76,4.2568,0.55219,-0.25203,0.59282,0.0094379,91117,-0.073556,0.0048633,4.38,2.7418
0.59324,0.07051,0.0011495,-34.562,3.3972,0.54227,-0.24479,0.60527,0.012578,88172,-0.10224,0.0012472,2.98,1.4951
0.68127,0.028044,0.000018113,-23.654,5.7038,0.57232,-0.45079,0.72471,0.02682,24810,0,0,0,-0.46243
0.64872,0.056726,0.00086745,-34.046,4.7297,0.61676,-0.51869,0.67012,0.083551,57971,-0.20155,0.006826,33.706,NaN
0.67033,0.072834,0.0008926,-54.382,3.3034,0.56165,-0.53796,0.69813,0.056838,135700,0.1286,0.0021959,131.59,-1.3122
0.6983,0.056344,0.0009105,-47.178,3.406,0.51994,-0.66229,0.72761,0.037041,112250,0.026665,0.00069243,57.118,0.92787
0.65013,0.05976,0.00088978,-45.999,3.5474,0.52599,-0.49998,0.66648,0.10373,109910,0.096067,0.00085592,29.882,-0.38278
0.646,0.073984,0.00096958,-50.813,3.2775,0.55154,-0.43817,0.65499,0.10423,131340,-0.060743,0.0042056,72.529,-1.2821
0.64733,0.059054,0.00092674,-37.368,3.3093,0.58869,-0.73074,0.67919,0.041895,66834,0.12037,0.00033223,146.82,0.3157
0.70643,0.053751,0.00090127,-47.325,3.1885,0.52497,-0.73061,0.73934,0.036126,99785,0.037915,0.00051221,26,0.78904
0.69755,0.048149,0.00058945,-40.227,3.2633,0.52867,-0.6793,0.73289,0.035724,77000,0.12621,0.00010816,36.529,0.23545
0.65129,0.052173,0.00093016,-39.993,3.7549,0.55191,-0.50246,0.67211,0.083872,71888,0.091804,0.00031222,73.176,-0.37352
0.69521,0.059252,0.00089057,-51.335,3.9871,0.5208,-0.68967,0.7277,0.037149,123930,0.20988,0.00054498,71.059,0.14835
0.69592,0.04654,0.00070773,-38.633,3.3741,0.52394,-0.66679,0.72895,0.033744,75300,0.045689,0.00015417,50.706,0.60894
0.71143,0.060817,0.00086264,-54.731,3.1151,0.51131,-0.73647,0.74421,0.038657,143710,0.11801,0.00055081,46.353,1.0524
0.62764,0.088297,0.00099884,-75.952,3.5582,0.50839,-0.32152,0.63843,0.17472,259770,0.0098068,0.0090366,40.529,-0.26465
0.73568,0.024361,0.00094777,-12.518,10.13,0.66396,-0.22979,0.74329,0,20585,0,0,0,-3.6366
0.71143,0.033258,0.00064042,-13.59,6.88,0.62694,-0.30425,0.71884,0.000082583,26358,-0.17396,0.000056276,5.9167,-1.5555
0.68501,0.054342,0.00090758,-22.87,7.1438,0.60465,-0.3282,0.69193,0.0051821,49636,-0.050211,0.005407,3.0741,-3.9545
0.74039,0.041862,0.00070911,-21.825,7.1187,0.54632,-0.41143,0.74486,0.00090653,44463,-0.18718,0.0020531,3.1898,5.6762
0.7123,0.054092,0.00066176,-29.317,6.7746,0.5764,-0.26343,0.7174,0.007012,58286,-0.01065,0.0015442,2.75,-2.6534
0.6784,0.057158,0.0010121,-24.884,6.6137,0.60612,-0.26492,0.68469,0.0075901,52234,-0.10461,0.0052841,6.5509,-4.6736
0.67929,0.065289,0.0014731,-20.929,6.7081,0.69371,-0.61792,0.68694,0.0021265,39742,0.0088978,0.0039923,2.7315,1.2076
0.7438,0.04033,0.00067047,-21.436,7.3512,0.54657,-0.3931,0.74816,0.00052553,42320,-0.19017,0.0015854,3.5463,5.9893
0.72299,0.048863,0.00074589,-23.915,7.5433,0.55891,-0.37978,0.72851,0.0039733,50945,-0.15978,0.0040861,3.5463,-0.32447
0.67991,0.069836,0.0010612,-35.543,6.6691,0.58934,-0.21029,0.686,0.014518,80166,-0.070689,0.0080373,3.7593,-4.6045
0.73573,0.04158,0.00074767,-20.478,7.8766,0.56118,-0.38598,0.74107,0.0010492,40792,-0.11282,0.0013268,2.6944,2.9571
0.73923,0.039279,0.00070195,-20.137,6.9392,0.56883,-0.38748,0.74477,0.00083896,37257,-0.12057,0.0004942,3.8194,2.0832
0.74157,0.04682,0.00072991,-25.24,7.3968,0.51872,-0.42552,0.74597,0.0041948,60630,-0.20008,0.003357,3.338,4.9965
0.70804,0.060933,0.0009115,-35.842,6.9279,0.53776,-0.26859,0.71206,0.014245,84279,-0.17538,0.0050495,4.7222,-1.5075
0.83707,0.011686,0,-6.4191,7.9267,0.64408,-0.24059,0.84355,0,25274,0,0,0,-1.7241
0.81075,0.024839,0.00092924,-12.482,5.7928,0.55672,-0.22117,0.81878,0.0015747,38300,-0.033069,0.0013095,6.823,-1.9919
0.80628,0.02735,0.00078815,-16.889,5.3926,0.48856,-0.21734,0.81499,0.0019876,50667,-0.13009,0.003447,7.469,2.3588
0.8129,0.025905,0.00074543,-14.921,5.4211,0.50458,-0.24079,0.82143,0.00094782,44616,-0.15556,0.0022015,7.5841,2.0664
0.79354,0.025764,0.00089451,-14.413,5.1707,0.52781,-0.22482,0.80141,0.0065728,42902,-0.012621,0.00063492,7.1239,-0.89009
0.77034,0.031948,0.00075287,-15.305,4.8552,0.58572,-0.15342,0.77758,0.0081813,43898,-0.09606,0.005736,8.2566,-4.2638
0.7725,0.037764,0.00085917,-12.637,4.373,0.65468,-0.5753,0.78293,0.0016498,38493,0.13285,0.0027267,8.4248,-0.33287
0.81797,0.02491,0.00081299,-14.348,4.8324,0.50654,-0.25331,0.82671,0.00076764,42938,-0.094679,0.0020866,7.0973,1.9589
0.81651,0.025108,0.00077194,-14.344,5.4485,0.51103,-0.2498,0.82525,0.00060623,42444,-0.15318,0.0019563,6.9735,2.0338
0.74753,0.034438,0.00065955,-16.183,5.4855,0.60157,-0.14606,0.75534,0.014078,44717,-0.11877,0.0067015,9.646,-3.3537
0.80762,0.02547,0.00084359,-14.724,5.2664,0.50819,-0.23399,0.81657,0.001006,43652,-0.048912,0.0021437,4.4513,0.72021
0.76741,0.030123,0.00067311,-16.415,5.3803,0.54652,-0.19999,0.77545,0.0023742,45326,-0.21721,0.010244,6.9558,-0.071767
0.82022,0.026746,0.00079619,-17.905,4.9613,0.46918,-0.2291,0.82881,0.0022335,54749,-0.13181,0.0026602,8.2832,2.1733
0.7897,0.02972,0.00072458,-17.278,5.1542,0.50084,-0.17733,0.79739,0.011717,53324,-0.18525,0.0032711,9.0442,1.3168
0.75706,0.024356,0.00090623,-7.4963,7.2588,0.74851,-0.52164,0.77337,0,9074.2,0,0,0,-1.3809
0.73692,0.031925,0.0010824,-10.216,5.5162,0.68841,-0.40741,0.75232,2.1368E-006,11515,0.13578,7.6254E-006,3.507,-0.72432
0.70259,0.041132,0.0010235,-15.292,6.0421,0.63883,-0.21849,0.71705,0.0013205,16984,-0.063188,0.00033302,6.9014,-0.26046
0.68078,0.044259,0.0011158,-16.927,5.8553,0.59931,-0.19431,0.69566,0.0012906,21224,-0.10628,0.0010882,12.606,-1.3509
0.66544,0.049316,0.0011225,-20.806,5.5952,0.58381,-0.10402,0.67698,0.011829,27236,-0.15014,0.0014486,6.3803,0.27213
0.66736,0.048565,0.0011546,-19.277,5.4906,0.58537,-0.11943,0.6798,0.007547,26127,-0.20739,0.0029886,13.085,-0.77515
0.69807,0.044646,0.0014665,-9.7577,3.7747,0.76904,-0.72055,0.71557,0,11225,0.28381,0.000014765,5.2676,-2.2372
0.68461,0.043697,0.0010927,-16.647,6.6102,0.61031,-0.19681,0.69956,0.00079915,20243,-0.17723,0.0015802,10.521,-1.3284
0.6946,0.048223,0.0010741,-21.813,5.8686,0.5368,-0.13933,0.70701,0.0039594,32897,-0.31873,0.0076201,11.408,8.7001
0.66378,0.050449,0.0012291,-20.773,5.9674,0.58837,-0.13483,0.67481,0.013154,27174,-0.11878,0.0025153,7.1268,-1.7242
0.66666,0.043264,0.00093126,-17.775,5.9299,0.55789,-0.12076,0.6807,0.0016389,24852,-0.17498,0.0015847,9.4648,-1.1402
0.69414,0.039795,0.00095579,-14.365,5.6401,0.63052,-0.2037,0.70881,0.00098932,16637,-0.0085992,0.00032688,11.887,-1.284
0.67168,0.059353,0.0011342,-29.551,5.9129,0.52849,-0.086844,0.68386,0.014126,51884,-0.30242,0.016456,17.085,0.91486
0.65147,0.058733,0.0012482,-29.134,5.7764,0.52455,-0.087892,0.66121,0.03194,48760,-0.30933,0.018005,11.648,2.3187
0.49749,0.032306,0.00096121,-20.605,4.7101,0.4557,-0.34433,0.60228,0.16386,31807,0,0,0,-0.084386
0.48886,0.053366,0.0010717,-22.035,2.8366,0.49249,-0.57436,0.57321,0.17202,52269,0.15637,0.00011056,5.3621,-0.025111
0.49734,0.036864,0.00097199,-22.032,3.4755,0.44887,-0.5241,0.60089,0.16296,38259,0.012559,7.3025E-007,0.28448,0.2877
0.4916,0.045005,0.0010368,-24.6,2.7054,0.45647,-0.63722,0.58912,0.16988,49105,0.11345,5.1312E-006,0.86207,0.072716
0.47856,0.051379,0.00088171,-25.372,2.9223,0.45742,-0.61509,0.56685,0.18726,60298,0.18224,0.000038009,1.3362,1.0382
0.49192,0.049353,0.00089987,-22.667,2.7876,0.45482,-0.60032,0.57906,0.17612,56248,0.088144,0.000063865,3.9052,0.67544
0.35396,0.064142,0.0013947,-27.849,4.3559,0.54351,-0.46165,0.4015,0.25104,54980,0.0077788,0.0050532,3.7759,-2.4578
0.49779,0.034452,0.00096351,-21.134,3.8009,0.44562,-0.41276,0.60229,0.1622,35867,0.0019681,0.000000143,0.25862,-0.25186
0.49518,0.040289,0.00099083,-23.246,3.0486,0.44802,-0.61197,0.59698,0.16579,43994,0.061481,1.4827E-006,0.76724,-0.18315
0.4823,0.042827,0.00090163,-23.335,3.1129,0.44457,-0.54093,0.57786,0.18018,50161,0.10042,0.000010812,2.2586,0.21786
0.4927,0.044919,0.0010458,-23.716,2.8917,0.46544,-0.70404,0.58802,0.1677,47056,0.082755,0.0000176,2.5345,-0.28584
0.48949,0.044095,0.0010159,-24.098,2.8915,0.44949,-0.65117,0.58693,0.17175,49830,0.11101,0.000006817,1.319,-0.00036895
0.48493,0.060094,0.0014575,-27.063,3.3899,0.50594,-0.7671,0.57089,0.1763,61084,0.32488,0.000087899,2.4655,0.99663
0.36295,0.06493,0.0012847,-32.831,5.1973,0.54891,-0.24767,0.39355,0.21705,53827,-0.054311,0.015171,4.0345,NaN
0.831,0.019436,0.00095087,-6.0436,6.3403,0.64273,-0.21025,0.84339,0,30102,0,0,0,-2.471
0.80701,0.028938,0.00078294,-8.7053,3.9185,0.58409,-0.2182,0.81898,0,41764,0.029507,0.000043704,4.0417,0.17446
0.80981,0.027458,0.00079538,-8.0437,3.6833,0.57629,-0.19832,0.82214,0,40606,-0.038335,0.000067626,3.8125,1.489
0.81355,0.026403,0.00085243,-7.6537,3.7518,0.59063,-0.20628,0.82561,0,38151,0.036419,0.00004062,1.8958,-0.11774
0.79941,0.030545,0.00072719,-9.6755,4.0008,0.57518,-0.1782,0.81151,9.249E-007,45296,0.10683,0.000045508,9.0625,-0.1148
0.80072,0.030027,0.00044192,-9.321,3.9913,0.57358,-0.13573,0.81277,0,44059,-0.043387,0.000077583,15.063,0.57587
0.76668,0.047511,0.001238,-7.2753,2.5788,0.71768,-0.57758,0.78136,0,41669,0.35159,0.00041584,10.771,0.83656
0.80897,0.028138,0.00082041,-8.5492,3.7846,0.57373,-0.16102,0.82101,0,41861,0.0042733,0.000054471,3.8333,0.57907
0.81184,0.026264,0.00081712,-7.841,3.8952,0.58685,-0.1791,0.82404,0,38251,-0.0072386,0.000055791,3.1042,-0.54165
0.8048,0.028988,0.00079064,-9.0759,4.0206,0.58515,-0.16046,0.8169,0,41973,0.007622,0.000030796,6.6875,0.151
0.8148,0.026231,0.00087011,-8.1916,3.7691,0.56954,-0.15004,0.82701,0,39957,0.0060322,0.000033393,3.2292,0.15611
0.80363,0.028508,0.00082429,-9.2134,3.9338,0.55827,-0.14761,0.81571,9.249E-007,44519,-0.023046,0.000057251,3.2917,0.76
0.81101,0.026468,0.00082169,-8.1104,3.885,0.57173,-0.15282,0.82309,0,39888,-0.059848,0.000055784,5.8333,0.48628
0.81568,0.024782,0.00092969,-7.3814,4.7326,0.61177,-0.28371,0.82783,0,35406,-0.012583,7.6218E-006,0.9375,-1.9631
0.5173,0.021071,0.00077869,-6.311,6.5833,0.76141,-0.20895,0.61415,0,10684,0,0,0,-2.7098
0.48046,0.095836,0.0023306,-50.022,7.7473,0.61913,-0.016802,0.48561,0.16952,75997,-0.4466,0.22512,8.98,-4.759
0.46637,0.051567,0.00081252,-20.78,4.7965,0.62732,-0.16193,0.5009,0.00014573,29561,-0.2186,0.0067672,5.92,2.7517
0.4641,0.043889,0.00082252,-16.508,4.3911,0.63467,-0.18901,0.49908,0,22346,-0.23993,0.0032789,5.45,2.6445
0.45643,0.053705,0.00089592,-21.777,5.0793,0.6375,-0.11428,0.48443,0.0048141,29973,-0.21893,0.0056327,5.97,1.5204
0.48656,0.048655,0.00098596,-16.163,4.8321,0.70795,-0.12877,0.51726,0.0022041,19836,-0.090495,0.0041219,6.63,-2.4952
0.49541,0.035279,0.00082805,-8.8852,3.5371,0.7579,-0.59001,0.57132,0,12251,0.21627,0.000012147,2.88,-2.0159
0.48283,0.040415,0.00082902,-13.344,4.4488,0.65977,-0.20912,0.52459,0,18357,-0.16838,0.0016494,5.41,1.092
0.4637,0.043321,0.00081088,-16.485,4.4018,0.62875,-0.1714,0.50045,0,22411,-0.26596,0.0034806,5.68,3.2647
0.5026,0.048097,0.0009459,-16.243,5.184,0.70277,-0.090824,0.52829,0.00509,18981,-0.157,0.0040471,6.91,-2.1485
0.45921,0.052896,0.00096886,-23.819,5.7466,0.6139,-0.087287,0.48346,0.0016654,33285,-0.29314,0.012683,5.04,-1.1416
0.48873,0.034998,0.00075235,-11.206,4.4679,0.68495,-0.16316,0.53788,0,15103,-0.15056,0.00032432,5.01,-0.10462
0.46624,0.054043,0.00082181,-24.946,5.2841,0.57171,-0.15337,0.50396,0.0001119,42047,-0.25686,0.010085,6.67,2.6934
0.45313,0.062679,0.00093769,-30.267,5.6024,0.60275,-0.10691,0.47627,0.014333,46732,-0.28898,0.016666,4.62,1.4079
0.69538,0.041908,0.00095656,-15.075,3.6012,0.59366,-0.41861,0.70886,0.0055296,73250,0,0,0,-2.408
0.67991,0.04578,0.0010005,-14.733,2.9428,0.58662,-0.49083,0.69215,0.0053269,83842,-0.15038,6.4487E-007,3.973,-2.7201
0.6143,0.09308,0.0023007,-18.193,2.9592,0.67953,-0.65461,0.62532,0.0067194,119870,0.10329,0.0011782,2.8559,2.5965
0.63289,0.0854,0.0019517,-19.621,2.6703,0.63004,-0.62572,0.64436,0.0097315,148300,0.08858,0.00019978,3.5676,0.10122
0.63531,0.084318,0.0019445,-19.457,2.535,0.61844,-0.6144,0.64695,0.010438,157050,0.15799,0.00015366,3.7297,-0.11591
0.59775,0.097276,0.0022805,-21.548,3.0175,0.64048,-0.55408,0.60821,0.010701,158390,0.1274,0.0015431,4.6126,2.2527
0.57346,0.092017,0.0023155,-17.59,2.7998,0.69871,-0.64048,0.58477,0.006412,105100,0.1398,0.0012804,3.027,1.3943
0.65877,0.071259,0.0014954,-15.682,2.6444,0.61347,-0.59939,0.67128,0.0079537,127150,0.090016,0.000021143,2.4144,-1.4448
0.63109,0.091888,0.002145,-18.587,2.8163,0.65015,-0.64433,0.64276,0.0091426,148870,0.15657,0.00039148,3.7207,-0.47272
0.58588,0.083971,0.0018526,-25.518,3.7215,0.61736,-0.50686,0.59683,0.011199,143880,-0.029727,0.0022979,3.3063,0.27297
0.64756,0.085676,0.0019741,-16.648,2.4679,0.66497,-0.69286,0.65915,0.00765,124560,0.17702,0.00024352,3.0901,-0.017055
0.66238,0.067313,0.0015279,-16.914,2.183,0.60181,-0.59826,0.67545,0.0085944,122870,0.076088,0.000009684,1.7477,-0.97528
0.59335,0.093891,0.0021584,-30.239,4.3939,0.66288,-0.55481,0.60375,0.0075917,151020,0.13071,0.0028757,3.2252,1.3335
0.56185,0.085694,0.0018596,-29.393,3.5119,0.60483,-0.46591,0.57212,0.01875,165840,-0.043199,0.0023893,3.4414,0.2028
0.60151,0.064642,0.0013929,-28.692,4.1383,0.69664,-0.33064,0.62251,0.0041079,19092,0,0,0,-2.0973
0.58718,0.081722,0.0015287,-35.448,3.0956,0.67095,-0.45499,0.60719,0.0059556,31410,0.049521,4.8759E-006,2.5128,-0.79074
0.56307,0.12148,0.0015288,-51.517,2.7374,0.62935,-0.52126,0.58076,0.031421,87180,0.19324,0.000017201,2.4103,1.2366
0.56532,0.10448,0.0014193,-43.341,2.5405,0.64306,-0.48101,0.58398,0.016695,56856,0.14608,0.000011266,1.641,0.22889
0.54905,0.11973,0.0018202,-47.632,2.7958,0.65037,-0.43621,0.56523,0.036665,69828,0.14238,0.000051798,1.9487,1.1936
0.53735,0.12901,0.0020247,-49.166,2.9402,0.65442,-0.42986,0.5514,0.056956,78322,0.14655,0.00010844,7.4103,0.5401
0.50263,0.13385,0.0029699,-46.264,2.866,0.70421,-0.57974,0.51808,0.06951,57963,0.16527,0.00013764,2.5897,0.29644
0.54772,0.12463,0.0020362,-47.748,2.9372,0.65012,-0.4427,0.5636,0.038804,73304,0.15412,0.00020371,3,0.11213
0.56583,0.11484,0.0015576,-50.27,2.6315,0.64147,-0.49893,0.58455,0.023388,70112,0.17421,0.000027756,2.0769,0.68347
0.56026,0.098856,0.0015006,-42.696,3.1438,0.6623,-0.43802,0.57706,0.023439,47459,0.087539,7.5043E-006,1.6923,-0.16032
